"","logFC","AveExpr","t","P.Value","adj.P.Val"
"ido1",-2.11866124493846,2.11925729621629,-3.10415694526572,0.00111255902785093,0.0768395276120653
"rbp7",1.65901217116204,-2.7387019718962,3.09509381613439,0.00114528151299895,0.0786696361021397
"mybpc1",1.41998938373326,0.817148834987654,3.06058245015985,0.00127819297106853,0.0873247619531631
"cdh4",1.5643423450479,-2.91410575259314,3.01026060366041,0.00149762500706317,0.101766034754147
"sertad4",1.55036569593606,-1.03083090631424,3.00024577133797,0.00154523359140763,0.104439611560433
"atp1a4",1.44707906618955,-1.50310602304357,2.9623470498192,0.00173827053543371,0.116861709028439
"rasal1",-1.30811585131307,2.75349083165965,-2.96045001752956,0.00174849140776357,0.116926893665205
"s100a3",-1.51002350723767,-2.8252832259597,-2.9131240788758,0.00202201953522922,0.134506867925064
"znf462",-1.52479989925435,-2.14640349932008,-2.87640443972743,0.00226064983455928,0.149593472560182
"vtn",1.41539371020037,-2.0966693790298,2.85666153780188,0.0023993363433104,0.15794381272448
"serp2",-1.51714461598205,-3.7554713636827,-2.84121573578493,0.00251320362018223,0.164582282670897
"adra2b",-1.49638035126621,0.901469623359291,-2.83178457004298,0.0025851318808745,0.168420009496767
"kiaa1549l",1.42046568642785,-0.607879725576502,2.81542334042049,0.00271437749721291,0.1759334214732
"myo7a",-1.29872965673642,2.88338617497155,-2.8121009850001,0.00274133050414743,0.17677385837714
"mob3b",-1.40884783784487,-1.71661864740201,-2.79689751147961,0.00286780569285463,0.183436035769721
"notch3",-1.31912681272815,1.90703748485593,-2.79620728228968,0.00287367157863793,0.183436035769721
"nxph4",1.4901180785646,-3.15482495401732,2.78237455341195,0.00299355274266731,0.19012820660589
"igkv4-1",1.39932002091457,7.76296910710479,2.77048800783213,0.00310017860143998,0.195915786717999
"atf7ip2",1.34658168273854,2.4546854070582,2.75811024638123,0.00321486579701597,0.202152680639228
"steap2",1.60208312984622,-3.69862218164644,2.75463094510837,0.00324778960008364,0.203211944333946
"tmem151a",1.53272473950614,-2.61483553963562,2.74986878006745,0.00329334872152687,0.205047460548661
"col3a1",-1.68270368260781,-3.20023423509125,-2.7213728887379,0.00357828592134428,0.221695861567992
"bend4",1.46622755297936,-2.49294218838519,2.71534573013315,0.00364134066407052,0.224501973917987
"tex9",1.28084823793072,0.44343783450743,2.71237504800872,0.00367278772747895,0.225341573240808
"c17orf107",1.38454304762209,-0.188599763209985,2.69037376603907,0.00391344359210174,0.2389469254134
"tmem139",1.44376472759164,-2.99057688212108,2.66801288223536,0.00417254458387627,0.253542264401981
"nphs1",1.50766244509506,-2.38387351501153,2.6637728967011,0.00422338532172067,0.255403670245108
"gprc5d",1.64611203574019,2.14929175545147,2.6462338857576,0.00443967975105861,0.267205297017285
"psma8",1.52966838475176,-2.82808927950382,2.63746349364817,0.00455153776839967,0.272639269454045
