PC1,PC2,PC3,PC4,PC5,ID,ID.y,Sample
0.0024826024251264917,-0.019055936201794806,-0.012193727980730588,-0.023412572797107047,-0.007948681646298212,AGP19039,T7,T7_SSB_pup_end_2019B
-0.02742565950404931,-0.0023810932423662086,-0.053102830530154174,0.024070352177093267,0.002962185487486548,AGFC19024,FWB24,FWB24_FWB_mum_start_2019B
-0.02742565950404931,-0.0023810932423662086,-0.053102830530154174,0.024070352177093267,0.002962185487486548,AGFC19024,FWB24,FWB24_FWB_mum_end_2019B
0.016478924330687535,0.05043139328684305,-0.044649920836340375,-0.03993394769111425,0.008039497704541012,AGPC19008,N8,N8_FWB_pup_start_2019B
0.016478924330687535,0.05043139328684305,-0.044649920836340375,-0.03993394769111425,0.008039497704541012,AGPC19008,N8,N8_FWB_pup_end_2019B
-0.010893356607919711,-0.0011255343690334159,-0.003899524270151713,-0.0447589887095028,0.05036242099829102,AGF19015,SSB15,SSB15_SSB_mum_start_2019B
-0.010893356607919711,-0.0011255343690334159,-0.003899524270151713,-0.0447589887095028,0.05036242099829102,AGF19015,SSB15,SSB15_SSB_mum_end_2019B
-0.01634801564219998,0.005298839367630907,0.0011046743313168719,-0.0598784349536618,0.05353526452816117,AGP19130,T15,T15_SSB_pup_start_2019B
-0.01634801564219998,0.005298839367630907,0.0011046743313168719,-0.0598784349536618,0.05353526452816117,AGP19130,T15,T15_SSB_pup_end_2019B
-0.016255842494218846,0.04166465773773362,-0.03995134179575033,-0.03558213375110655,0.060643229737701046,AGP19054,T8,T8_SSB_pup_start_2019B
-0.016255842494218846,0.04166465773773362,-0.03995134179575033,-0.03558213375110655,0.060643229737701046,AGP19054,T8,T8_SSB_pup_end_2019B
0.0023522020166513048,0.013200893420608895,-0.005799041266935474,-0.002204201013091845,0.0504497257274389,AGFC19017,FWB17,FWB17_FWB_mum_start_2019B
0.0023522020166513048,0.013200893420608895,-0.005799041266935474,-0.002204201013091845,0.0504497257274389,AGFC19017,FWB17,FWB17_FWB_mum_end_2019B
-0.003646801807503297,0.006472179403267637,-0.01337973931076142,-0.016537663008080492,0.05411429792654282,AGPC19017,N17,N17_FWB_pup_start_2019B
-0.018913140899961482,-0.004470200295075335,-0.05249432490736848,0.017852809180104404,0.026724901788197666,AGPC19024,N24,N24_FWB_pup_start_2019B
-0.018913140899961482,-0.004470200295075335,-0.05249432490736848,0.017852809180104404,0.026724901788197666,AGPC19024,N24,N24_FWB_pup_end_2019B
-0.0022074493230603335,0.005750143792523391,-0.014936285206132167,7.280530307964602e-4,0.022808590851103334,AGF19016,SSB16,SSB16_SSB_mum_start_2019B
-0.0022074493230603335,0.005750143792523391,-0.014936285206132167,7.280530307964602e-4,0.022808590851103334,AGF19016,SSB16,SSB16_SSB_mum_end_2019B
0.021912744866228864,0.043536398621651574,0.01300254181011447,-0.05972963176283963,0.08579072860557417,AGF19009,SSB9,SSB9_SSB_mum_start_2019B
0.021912744866228864,0.043536398621651574,0.01300254181011447,-0.05972963176283963,0.08579072860557417,AGF19009,SSB9,SSB9_SSB_mum_end_2019B
-0.0060433661000615325,-0.005239628296918848,-0.018378544879132507,-0.007966661199361012,0.02387931034218721,AGP19176,T16,T16_SSB_pup_start_2019B
-0.0060433661000615325,-0.005239628296918848,-0.018378544879132507,-0.007966661199361012,0.02387931034218721,AGP19176,T16,T16_SSB_pup_end_2019B
0.018315498148789192,0.05297415369332046,0.0013240413232024635,-0.03814565310281402,0.07625747704737117,AGP19059,T9,T9_SSB_pup_start_2019B
0.018315498148789192,0.05297415369332046,0.0013240413232024635,-0.03814565310281402,0.07625747704737117,AGP19059,T9,T9_SSB_pup_end_2019B
-0.02339968904761851,0.028957284246124742,0.04140667188960794,-0.028143278891840068,-0.014748512947695747,AGF19002,SSB2,SSB2_SSB_mum_start_2019B
-0.02339968904761851,0.028957284246124742,0.04140667188960794,-0.028143278891840068,-0.014748512947695747,AGF19002,SSB2,SSB2_SSB_mum_end_2019B
-0.010350402466410811,0.008651389909132565,0.005167411579541202,-0.02897680433440469,0.011959111102177698,AGFC18009,F9,F9_FWB_mum_start_2018B
-0.010350402466410811,0.008651389909132565,0.005167411579541202,-0.02897680433440469,0.011959111102177698,AGFC18009,F9,F9_FWB_mum_end_2018B
-0.012210702026580499,0.017374181568248895,0.06925145369151818,-0.02615483605885473,0.016245330954045033,AGFC19010,FWB10,FWB10_FWB_mum_start_2019B
-0.012210702026580499,0.017374181568248895,0.06925145369151818,-0.02615483605885473,0.016245330954045033,AGFC19010,FWB10,FWB10_FWB_mum_end_2019B
